url,name,release_year,carcass,doors,volume,power,url_auto,model,full_characteristics_url,image_auto_url,desription_auto
http://www.autonet.ru/auto/ttx/chery/oriental_son,Chery Oriental Son 2.0,2004.0,седан,4.0,1997.0,125.0,http://www.autonet.ru/auto/ttx/chery/oriental_son/277808,Chery,http://www.autonet.ru/auto/ttx/itemttximg/277808.png,http://img.autonet.ru/img/5190dae3b03d9d0e48c5c018/autophoto-car.jpg,"Наиболее дорогой моделью в линейке Chery является седан бизнес - класса Chery Oriental Son. В оснащение автомобиля в дорогих версиях входят кожано-деревянная отделка салона, полный электропакет, DVD- проигрыватель с тремя 7-дюймовыми ЖК-мониторами и система навигации, климат-контроль и многое другое."
http://www.autonet.ru/auto/ttx/chery/p11,Chery P11 2.0,2010.0,внедорожник,5.0,1971.0,168.0,http://www.autonet.ru/auto/ttx/chery/p11/295806,Chery,http://www.autonet.ru/auto/ttx/itemttximg/295806.png,http://img.autonet.ru/img/5190dae4b03d9d0e48c5c01b/autophoto-car.jpg,"Компания Chery выпустила новую марку P11. Автомобиль полностью на новой раме и подвеске. Стиль  интерьера полон гуманности с оригинальной цветовой гаммой. В оснащение автомобиля входит: передние и боковые подушки безопасности, системы ABS и  EBD, гидроусилитель руля, подогрев сидений, отделка салона кожей, кондиционер или климат-контроль, аудиосистема с CD. Опционально-люк с электроприводом. Внедорожник будет выпускаться с механической коробкой передач, для некоторых рынков опционально с автоматической."
http://www.autonet.ru/auto/ttx/chery/riich_ii,Chery Riich II 1.3,2007.0,минивэн,5.0,1297.0,83.0,http://www.autonet.ru/auto/ttx/chery/riich_ii/294073,Chery,http://www.autonet.ru/auto/ttx/itemttximg/294073.png,http://img.autonet.ru/img/5190daebb03d9d0e48c5c064/autophoto-car.jpg,Премьера 2007 года. Субкомпактный семиместный минивэн.
http://www.autonet.ru/auto/ttx/chery/s11_qq3_sweet,Chery QQ3 0.8,2003.0,хэтчбек,5.0,812.0,51.0,http://www.autonet.ru/auto/ttx/chery/s11_qq3_sweet/277824,Chery,http://www.autonet.ru/auto/ttx/itemttximg/277824.png,http://img.autonet.ru/img/5190dae5b03d9d0e48c5c025/autophoto-car.jpg,"Наиболее популярная модель Chery QQ дебютировала на рынке КНР осенью 2003 года. Модель оснащают двумя двигателями на выбор, оба варианта оснащают только 5-ступенчатой механической КП, при этом базовая комплектация минимальна. В России продажи начались осень 2005 года под названием Sweet."
http://www.autonet.ru/auto/ttx/chery/s16_qqme,Chery QQme 1.3,2009.0,хэтчбек,3.0,1297.0,83.0,http://www.autonet.ru/auto/ttx/chery/s16_qqme/297828,Chery,http://www.autonet.ru/auto/ttx/itemttximg/297828.png,http://img.autonet.ru/img/5190dae9b03d9d0e48c5c058/autophoto-car.jpg,"QQme является самой маленькой моделью Chery. Новый автомобиль оснащен экономичным и приемистым двигателем 1,3 л. мощностью  83 л.с. с механической коробкой передач. Также имеются передние подушки безопасности, ремни с преднатяжителями, систымы ABS+EBD. Дизайн автомобиля создавался при участии известных итальянских автодизайнеров."
http://www.autonet.ru/auto/ttx/chery/s21_qq6_jaggi,Chery QQ6 1.1,2006.0,хэтчбек,5.0,1083.0,68.0,http://www.autonet.ru/auto/ttx/chery/s21_qq6_jaggi/290072,Chery,http://www.autonet.ru/auto/ttx/itemttximg/290072.png,http://img.autonet.ru/img/5190dae7b03d9d0e48c5c03a/autophoto-car.jpg,Компактный лифтбэк QQ6 - это автомобиль для всей семьи. Автомобиль обладает вместительным багажником на 500 литров и возможностью трансформации задних сидений в соотношении 60/40.
http://www.autonet.ru/auto/ttx/chery/tiggo,Chery Tiggo 1.6,2013.0,внедорожник,5.0,1598.0,126.0,http://www.autonet.ru/auto/ttx/chery/tiggo/301912,Chery,http://www.autonet.ru/auto/ttx/itemttximg/301912.png,http://img.autonet.ru/img/534bb2ff793b8923c0175569/autophoto-car.jpg,"Китайский кроссовер Чери Тиго 2013 модельного года получил полностью новое оформление лицевой части. Фары головного света обрели новую сложно геометрическую форму и расположились в крайних высоких точках кузова, образуя стильный переход передней части на крылья авто. Передняя светотехника обзавелась лентами дневных ходовых огней со светодиодными лампами. Передний бампер обтекаемой формы нешуточных размеров с огромным нижним воздухозаборником, решенным в кроссоверном стиле, заботливо прикрыт вставкой из черного пластика трапециевидной формы. «Глаза» противотуманок нашли место на контрастных черных вставках гармонично вписанных в плоскость бампера. Аккуратной получилась прорезь фальшрадиаторной решетки с горизонтальными планками и хромированной чашей с логотипом Chery."
http://www.autonet.ru/auto/ttx/chery/tiggo_2,Chery Tiggo 2 1.5,2016.0,хэтчбек,5.0,1497.0,106.0,http://www.autonet.ru/auto/ttx/chery/tiggo_2/302714,Chery,http://www.autonet.ru/auto/ttx/itemttximg/302714.png,http://img.autonet.ru/img/58f4b76b793b891e687ced41/autophoto-car.jpg,"Chery Tiggo 2 представили россиянам в середине апреля 2017 года. В основе автомобиля лежит хетчбэк Chery Very, которому добавили пластиковый обвес и увеличили дорожный просвет. Один из конкурентов китайской новинки - Lada Xray. На своей родине этот автомобиль называется Chery Tiggo 3Х. "
http://www.autonet.ru/auto/ttx/chery/tiggo_3,Chery Tiggo 3 126 л.с.,2016.0,внедорожник,5.0,1598.0,126.0,http://www.autonet.ru/auto/ttx/chery/tiggo_3/302687,Chery,http://www.autonet.ru/auto/ttx/itemttximg/302687.png,http://img.autonet.ru/img/589afe71793b891f50959798/autophoto-car.jpg,Российская премьера Chery Tiggo 3 состоялась в Москве в декабре 2016 года. Модель является улучшенным вариантом кроссовера Chery Tiggo. Для нашего рынка автомобиль выпускают в Черкесске на заводе Derways. 
http://www.autonet.ru/auto/ttx/chery/tiggo_5,Chery Tiggo 5 2.0,2016.0,внедорожник,5.0,1971.0,136.0,http://www.autonet.ru/auto/ttx/chery/tiggo_5/302619,Chery,http://www.autonet.ru/auto/ttx/itemttximg/302619.png,http://img.autonet.ru/img/589afce3793b891f50959769/autophoto-car.jpg,"Кроссовер Chery Tiggo 5 в обновленном кузове был представлен в Китае еще в ноябре 2015 года, но до российского рынка добрался лишь к декабрю 2016-го. Автомобиль слегка изменился внешне и получил новую мультимедийную систему с более крупным сенсорным экраном, новые сиденья. Как и прежде, собирать вседорожник будут в Черкесске на заводе Derways. "
http://www.autonet.ru/auto/ttx/chery/very,Chery Very 1.5,2011.0,хэтчбек,5.0,1497.0,109.0,http://www.autonet.ru/auto/ttx/chery/very/297809,Chery,http://www.autonet.ru/auto/ttx/itemttximg/297809.png,http://img.autonet.ru/img/5190daf8b03d9d0e48c5c0d5/autophoto-car.jpg,"Китайская компания представила в 2011 году компактный хэтчбек Chery Very класса B, построенный на платформе седана Chery Bonus. Новинка развивает скорость 160 км/ч при мощности 109 л.с. Двигатель 1,5-литровый, 5-ступенчатая механическая коробка передач, расход топлива экономичный – 7,2 л/100 км в городских условиях, для которых и создан автомобиль. В базовой комплектации–подушки безопасности, кондиционер, аудиосистема, гидроусилитель руля, стеклоподъемники. Автомобиль представлен в четырех комплектациях: Base, Base Plus, Comfort и Luxury."
http://www.autonet.ru/auto/ttx/chery/windcloud,Chery Windcloud 1.6,2003.0,седан,4.0,1596.0,94.0,http://www.autonet.ru/auto/ttx/chery/windcloud/280753,Chery,http://www.autonet.ru/auto/ttx/itemttximg/280753.png,http://img.autonet.ru/img/5190dadcb03d9d0e48c5bfe8/autophoto-car.jpg,"
"
http://www.autonet.ru/auto/ttx/chevrolet/agile,Chevrolet Agile 1.4,2009.0,хэтчбек,5.0,1398.0,97.0,http://www.autonet.ru/auto/ttx/chevrolet/agile/300523,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/300523.png,http://img.autonet.ru/img/5190dafeb03d9d0e48c5c0e3/autophoto-car.jpg,Субкомпактный легковой кроссовер сегмента В для рынков Южной Америки.
http://www.autonet.ru/auto/ttx/chevrolet/alero,Chevrolet Alero 2.4,1999.0,седан,4.0,2392.0,141.0,http://www.autonet.ru/auto/ttx/chevrolet/alero/267283,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/267283.png,http://img.autonet.ru/img/5190db00b03d9d0e48c5c0f0/autophoto-car.jpg,"Седан среднего класса Alero, который продают с 1999 года в некоторых европейских странах – еще один пример унификации «по-американски»: лишь шильдики и европейская светотехника отличают его от модели Oldsmobile."
http://www.autonet.ru/auto/ttx/chevrolet/astra,Chevrolet Astra 2.0,2004.0,хэтчбек,3.0,1998.0,121.0,http://www.autonet.ru/auto/ttx/chevrolet/astra/286192,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/286192.png,http://img.autonet.ru/img/5190db02b03d9d0e48c5c0fd/autophoto-car.jpg,"Бразильские седаны и хэтчбеки  летом 2004 года были модернизированы. На новых моделях появилась улучшенная шумоизоляция, новые материалы отделки и расширенная гамма комплектаций. Спортивная версия GSi предлагается только с кузовом хэтчбек, оснащают аэродинамическим пакетом (передний и задний спойлеры), спортивными сиденьями  и рулем с кожаной отделкой."
http://www.autonet.ru/auto/ttx/chevrolet/astro,Chevrolet Astro 4.3 V6,1994.0,минивэн,5.0,4300.0,192.0,http://www.autonet.ru/auto/ttx/chevrolet/astro/267806,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/267806.png,http://img.autonet.ru/img/5190db0ab03d9d0e48c5c12d/autophoto-car.jpg,"Вот уже длительное время сопутствует успех заднеприводным минивэнам Asto, они пережили всех своих конкурентов и прошли всего через один рестайлинг. Особенно популярен полноприводный вариант этой серии. Единственным двигателем для Astro служит проверенная 4,3-литровая V6."
http://www.autonet.ru/auto/ttx/chevrolet/avalanche,Chevrolet Avalanche 5.3,2006.0,пикап,4.0,5328.0,320.0,http://www.autonet.ru/auto/ttx/chevrolet/avalanche/286265,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/286265.png,http://img.autonet.ru/img/5190db0bb03d9d0e48c5c145/autophoto-car.jpg,"2006 год второе поколение Chevrolet Avalanche. Теперь уже некажется, что владеть автомобилем подобного рода могут лишь фермеры, охотники и приверженцы экстремальных видов спорта, хотя и они тоже. На такой машине не стыдно ездить и в костюме с галстуком, и в джинсах и казаках! Сохраняя славные традиции и поддерживая современные тенденции, Chevrolet Avalanche, вероятнее всего, станет основателем нового направления в пикапостроении."
http://www.autonet.ru/auto/ttx/chevrolet/aveo,Chevrolet Aveo 1.2,2008.0,хэтчбек,3.0,1206.0,84.0,http://www.autonet.ru/auto/ttx/chevrolet/aveo/291158,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/291158.png,http://img.autonet.ru/img/5190db0eb03d9d0e48c5c166/autophoto-car.jpg,"В 2008 году Chevrolet Aveo был модернизирован. Хэтчбек Aveo получил новые элементы дизайна Chevrolet, отличающиеся большой разделенной по горизонтали облицовкой радиатора с окрашенной в цвет кузова поперечной планкой и эмблемой компании, рельефно выступающей по ее центру. Придающие автомобилю динамичность элементы включают большие изогнутые фары с прозрачными рассеивателями, а также размещенные в нижней части бампера противотуманные фары, которые напоминают прожекторы. При виде сбоку обращает на себя внимание выпуклая поясная линия кузова, в то время как в его задней части доминируют массивный бампер и круглые задние фонари с прозрачными рассеивателями."
http://www.autonet.ru/auto/ttx/chevrolet/blazer,Chevrolet Blazer 2.4,2008.0,внедорожник,5.0,2405.0,141.0,http://www.autonet.ru/auto/ttx/chevrolet/blazer/292639,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/292639.png,http://img.autonet.ru/img/5190db19b03d9d0e48c5c1d6/autophoto-car.jpg,"Среднеразмерный 5-дверный внедорожник в 2008 году претерпел рестайлинг. Оснащение – гидроусилитель, ABS, электропривод стекол и зеркал, кондиционер."
http://www.autonet.ru/auto/ttx/chevrolet/camaro,Chevrolet Camaro 6.2,2012.0,кабриолет,2.0,6162.0,432.0,http://www.autonet.ru/auto/ttx/chevrolet/camaro/299415,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/299415.png,http://img.autonet.ru/img/5190db1ab03d9d0e48c5c1e3/autophoto-car.jpg,Европейская версия кабриолета Chevrolet Camaro 2012 модельного года.
http://www.autonet.ru/auto/ttx/chevrolet/caprice,Chevrolet Caprice 4.3,1990.0,седан,4.0,4312.0,203.0,http://www.autonet.ru/auto/ttx/chevrolet/caprice/267891,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/267891.png,http://img.autonet.ru/img/5190db2bb03d9d0e48c5c25b/autophoto-car.jpg,"Конструкция Chevrolet Caprice впитала в себя весь многолетний опыт проектирования и постройки полноразмерных американских автомобилей. Салон весь пронизан электрорегулировками и электроприводами. Передняя панель со своей массивностью бьет все рекорды - расстояние от ее начала до лобового стекла сантиметров шестьдесят. Имеется даже небольшой выдвижной столик для водителя и переднего пассажира. Весьма оригинальна регулировка кресла по длине, осуществляемая нажатием наскольких клавиш на дверном подлокотнике. Помимо продольного существуют еще два варианта изменения наклона сиденья. Рулевое колесо довольно тонкое и жесткое."
http://www.autonet.ru/auto/ttx/chevrolet/captiva,Chevrolet Captiva LS 2.4,2014.0,внедорожник,5.0,2384.0,167.0,http://www.autonet.ru/auto/ttx/chevrolet/captiva/301260,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/301260.png,http://img.autonet.ru/img/5333ffeb793b891be0fde3f4/autophoto-car.jpg,"Обновленный кроссовер Шевроле Каптива 2014 года был представлен на ежегодном Женевском автосалоне в марте 2013 года.
 Шевроле располагает изменённым передним бампером с иным обрамлением противотуманных фар, светодиодными задними фонарями, прямоугольными хромированными патрубками выхлопной системы, новым задним бампером и легкосплавными дисками размерностью 18 дюймов. Чтобы взять небольшие вещи из багажника, достаточно воспользоваться открывающимся стеклом пятой двери."
http://www.autonet.ru/auto/ttx/chevrolet/cavalier,Chevrolet Cavalier 2.2,2004.0,седан,4.0,2189.0,141.0,http://www.autonet.ru/auto/ttx/chevrolet/cavalier/286316,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/286316.png,http://img.autonet.ru/img/5190db35b03d9d0e48c5c2b3/autophoto-car.jpg,"Chevrolet Cavalier изготовляется с двумя видами кузова - купе и седан. Первый выглядит более спортивным, второй - представительным. Компания General Motors будет поставлять двигатели Ecotec объемом 2,2 литра, мощностью 141 л.с. при максимальных оборотах 5600 в минуту. Мотор отличают невысокий расход топлива. Автомобиль оснащен 5-ти ступенчатой ручной трансмиссией Getrag, которая может быть заменена на 4-ех скоростную автоматическую коробку передач, более приспособленной для невысоких скоростей."
http://www.autonet.ru/auto/ttx/chevrolet/celta,Chevrolet Celta 1.0 Flexpower,2011.0,хэтчбек,3.0,999.0,76.0,http://www.autonet.ru/auto/ttx/chevrolet/celta/296984,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/296984.png,http://img.autonet.ru/img/5190db38b03d9d0e48c5c2d1/autophoto-car.jpg,"Самый компактный Chevrolet Сelta – это  пятидверный и трехдверный хэтчбек бразильского производства, подвергшийся рестайлингу в 2011 году. Изменения коснулись решетки радиатора, а двигатель объемом 1,0 л. теперь 76 лошадиных сил."
http://www.autonet.ru/auto/ttx/chevrolet/chevy_c2,Chevrolet Chevy 1.6,2008.0,хэтчбек,3.0,1597.0,100.0,http://www.autonet.ru/auto/ttx/chevrolet/chevy_c2/294873,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/294873.png,http://img.autonet.ru/img/5190db38b03d9d0e48c5c2d7/autophoto-car.jpg,"В 2008 году Chevrolet Chevy прошел рестайлинг. Оснащение - ABS, фронтальные ПБ, кондиционер, электропривод стекол и зеркал, CD-аудиосистема, за доплату люк, отделка приборов ""под алюминий"", литые диски."
http://www.autonet.ru/auto/ttx/chevrolet/classic,Chevrolet Classic 1.0,2010.0,седан,4.0,999.0,78.0,http://www.autonet.ru/auto/ttx/chevrolet/classic/300516,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/300516.png,http://img.autonet.ru/img/5190db3cb03d9d0e48c5c2fd/autophoto-car.jpg,"Chevrolet Classic – среднеразмерный седан для рынков Южной Америки. В оснащение автомобиля входит: центральный замок, подголовники, гидроусилитель, ABS, сигнализация, фронтальные ПБ. Производится в Бразилии."
http://www.autonet.ru/auto/ttx/chevrolet/cobalt,Chevrolet Cobalt 1.5,2011.0,седан,4.0,1485.0,105.0,http://www.autonet.ru/auto/ttx/chevrolet/cobalt/300556,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/300556.png,http://img.autonet.ru/img/5190db42b03d9d0e48c5c320/autophoto-car.jpg,"Под капотом Chevrolet Cobalt доступен четырёхцилиндровый двигатель, объёмом 1,5-литра и мощностью 105 лошадиных сил, идущий в паре с 5-ступенчатой механикой и 6-ступенчатым автоматом  Расход топлива с пятиступенчатой механикой на 100 километров в смешанном цикле составляет всего 6,5 литра, с шестиступенчатым автоматом немного больше — 7,6 л."
http://www.autonet.ru/auto/ttx/chevrolet/colorado,Chevrolet Colorado Extended Cab 2.5 TD,2012.0,пикап,2.0,2457.0,150.0,http://www.autonet.ru/auto/ttx/chevrolet/colorado/299132,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/299132.png,http://img.autonet.ru/img/5190db4cb03d9d0e48c5c357/autophoto-car.jpg,"В Таиланде представили новое поколение популярного пикапа Chevrolet Colorado. Под капотом доступны два новых турбированных дизельных двигателя, объем которых составляет 2,5 и 2,8 литра. "
http://www.autonet.ru/auto/ttx/chevrolet/corsa,Chevrolet Corsa 1.0,2005.0,хэтчбек,5.0,999.0,77.0,http://www.autonet.ru/auto/ttx/chevrolet/corsa/292486,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/292486.png,http://img.autonet.ru/img/5190db51b03d9d0e48c5c37d/autophoto-car.jpg,"Долгожданный дебют четвертого поколения малолитражки Chevrolet Corsa состоялся в 2006 году. Внешне новая Corsa существенно отличается от предшественницы. Но имеет схожие черты с Opel Astra: угловатые фары, заостренный капот и полоски хрома вдоль заднего борта рядом с днищем. В целом экстерьер получился авангардным и самобытным."
http://www.autonet.ru/auto/ttx/chevrolet/corsica,Chevrolet Corsica 2.2,1984.0,седан,4.0,2190.0,122.0,http://www.autonet.ru/auto/ttx/chevrolet/corsica/267803,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/267803.png,http://img.autonet.ru/img/5190db56b03d9d0e48c5c39e/autophoto-car.jpg,"
"
http://www.autonet.ru/auto/ttx/chevrolet/corvette,Chevrolet Corvette Stingray 6.2,2013.0,купе,2.0,6162.0,455.0,http://www.autonet.ru/auto/ttx/chevrolet/corvette/301236,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/301236.png,http://img.autonet.ru/img/56150b4c793b8910142859bd/autophoto-car.jpg,"Возвращение Stingray: Chevrolet Corvette 2014-го модельного года.
Chevrolet задает новые стандарты мощности с выходом абсолютно нового Corvette Stingray.
Только Corvette, в котором достигнут идеальный баланс технологий, дизайна и мощности может носить культовое имя Stingray.
"
http://www.autonet.ru/auto/ttx/chevrolet/cruze,Chevrolet Cruze 1.4 T,2012.0,универсал,5.0,1362.0,140.0,http://www.autonet.ru/auto/ttx/chevrolet/cruze/300115,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/300115.png,http://img.autonet.ru/img/5190db95b03d9d0e48c5c4c2/autophoto-car.jpg,"Марка Chevrolet представила рестайлинг модели Cruze в кузове седан, хэтчбек  и универсал. Chevrolet предлагает весьма заманчивое сочетание цены и качества, что ставит автомобиль на первые позиции в списке популярности."
http://www.autonet.ru/auto/ttx/chevrolet/epica,Chevrolet Epica 2.0,2008.0,седан,4.0,1993.0,143.0,http://www.autonet.ru/auto/ttx/chevrolet/epica/281964,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/281964.png,http://img.autonet.ru/img/5190db9ab03d9d0e48c5c4e0/autophoto-car.jpg,"Премьера на Женевском автосалоне весной 2006 года нового автомобиля Chevrolet Epica. Базовая комплектация Epica включает в себя шесть подушек безопасности, АБС с системой автоматической регулировки привода ведущих колес, а также кондиционер, электропривод оконных стекол и зеркал, радио/CD/ MP3-проигрыватель и руль с интегрированными кнопками управления."
http://www.autonet.ru/auto/ttx/chevrolet/equinox,Chevrolet Equinon 3.0 AWD,2009.0,внедорожник,5.0,3000.0,264.0,http://www.autonet.ru/auto/ttx/chevrolet/equinox/294892,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/294892.png,http://img.autonet.ru/img/5190db99b03d9d0e48c5c4dd/autophoto-car.jpg,"Концерн GM удивил общественность очередной новинкой, которая встает рядом с уже анонсированным Chevrolet Cruze.Стоит признать, что внешне новинка выглядит довольно брутально. Гораздо лучше родственников. Особенно спереди. Вот только фары немного подкачали, а так вполне неплохо. Своеобразное ребро жесткости проходит через бампер, решетку и капот, тем самым задавая тон в дизайне нового кроссовера от Chevrolet. Так что остальные резкие линии смотрятся уже весьма в тему и не режут глаз. Неплохо выглядит и заднее остекление, но вот общий задний план тут же выуживает из памяти столь знакомые образы недавних моделей концерна. "
http://www.autonet.ru/auto/ttx/chevrolet/evanda,Chevrolet Evanda 2.0,2004.0,седан,4.0,1998.0,131.0,http://www.autonet.ru/auto/ttx/chevrolet/evanda/276351,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/276351.png,http://img.autonet.ru/img/5190dba3b03d9d0e48c5c522/autophoto-car.jpg,"Элегантный, просторный и впечатляюще хорошо оснащенный автомобиль создавался в дизайнерском бюро Pininfarina. Автомобиль поражает размерами внутреннего пространства и высочайшим уровнем комфорта, а также широкой гаммой установленного оборудования. Отличается набором опций, ассоциируемых с престижными автомобилями: сложение зеркал, зеркало заднего вида с автоматическим затемнением, электропривод сиденья, отклоняющееся при парковке правое зеркало, датчик дождя, усилитель руля с варьируемым коэффициентом.
"
http://www.autonet.ru/auto/ttx/chevrolet/express,Chevrolet Express 4.3 V6 LWB,2002.0,фургон,4.0,4300.0,197.0,http://www.autonet.ru/auto/ttx/chevrolet/express/286480,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/286480.png,None,"В 2002 году конструкция модели Express была полностью переработана, начиная с самых основ, с целью усиления ее позиций на рынке полноразмерных микроавтобусов. Одной их характерных черт всех модификаций стала впечатляюще жесткая прочная стальная рама во всю длину кузова. Конструкция сварной рамы – лестничного типа, что помогает противостоять изгибу и скручиванию. Вместе с большой длиной колесной базы такая конструкция вносит свой вклад в плавность и бесшумность хода, устойчивость и управляемость. Набор средств безопасности включает двойные надувные подушки, усиленные боковые двери, антиблокировочную систему всех колес и работающие в дневное время осветительные приборы."
http://www.autonet.ru/auto/ttx/chevrolet/hhr,Chevrolet HHR 2.2,2007.0,универсал,5.0,2189.0,151.0,http://www.autonet.ru/auto/ttx/chevrolet/hhr/292564,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/292564.png,http://img.autonet.ru/img/5190dbaab03d9d0e48c5c572/autophoto-car.jpg,"Премьера серийной версии HHR прошла на автосалоне в Лос-Анжелесе в январе 2005 года, а в продаже модель появилась летом того же года на мексиканском заводе в Силао. Новинка создана на корпоративной платформе Delta и конструктивно аналогична моделям Cobalt. Дизайн модели HHR навеян образом модели Chevrolet Suburban 1949 года - оригинального утилитарного автомобиля. Приборы освещения с точечными источниками света, такие как сдвоенные задние комбинированные фонари со светодиодами, создают впечатление, что перед вами находится наполовину легковой автомобиль, наполовину - спорткар в духе модели Corvette. Двери со штампованными рамками дверей и единым молдингом рамы боковых окон привносит в облик боковин свежесть и чистоту облика. Окна багажного отделения модели HНR находятся в поверхностях боковин кузова. Помимо эстетичного ретро-дизайна, Chevrolet HHR обладает вместительным, функциональным салоном, отличной управляемостью и техническими характеристиками! Cruiser, Chevrolet HHR обладает внушительными габаритами и врядли кто-то сможет назвать этот автомобиль ""женским""."
http://www.autonet.ru/auto/ttx/chevrolet/impala,Chevrolet Impala 2.4 eAssist,2013.0,седан,4.0,2400.0,182.0,http://www.autonet.ru/auto/ttx/chevrolet/impala/299418,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/299418.png,http://img.autonet.ru/img/5190dbb4b03d9d0e48c5c5ad/autophoto-car.jpg,Компания Chevrolet представила новое десятое поколение Chevrolet Impala. Авто получил новую внешность и изысканный интерьер.  Экстерьер получил новую широкую решетку радиатора и элегантные ксеноновые фары. Седан оснащается высокопроизводительными моторами с непосредственным впрыском топлива. В продажу авто поступит в начале 2013 года.
http://www.autonet.ru/auto/ttx/chevrolet/ipanema,Chevrolet Ipanema 1.8,1995.0,универсал,5.0,1796.0,98.0,http://www.autonet.ru/auto/ttx/chevrolet/ipanema/267808,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/267808.png,http://img.autonet.ru/img/5190dbb7b03d9d0e48c5c5c6/autophoto-car.jpg,"
"
http://www.autonet.ru/auto/ttx/chevrolet/lacetti,Chevrolet Lacetti 1.4,2004.0,хэтчбек,5.0,1399.0,95.0,http://www.autonet.ru/auto/ttx/chevrolet/lacetti/276358,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/276358.png,http://img.autonet.ru/img/5190dbb9b03d9d0e48c5c5d2/autophoto-car.jpg,"Элегантный, и в то же время спортивный вид Chevrolet Lacetti никого не оставит равнодушным. Просторный салон, рассчитанный на 5 взрослых пассажиров, с продуманным расположением разнообразных отделений для вещей. Три варианта исполнения кузова – седан, хэтчбек и универсал - этот стремительный автомобиль всегда будет соответствовать Вашему образу жизни. Chevrolet Lacetti оснащен противобуксовочной и антиблокировочной системами, дисковыми тормозами передних и задних колес, фронтальными и боковыми подушками безопасности."
http://www.autonet.ru/auto/ttx/chevrolet/lanos,Chevrolet Lanos 1.5,2005.0,седан,4.0,1498.0,86.0,http://www.autonet.ru/auto/ttx/chevrolet/lanos/280368,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/280368.png,http://img.autonet.ru/img/5190dbc0b03d9d0e48c5c5f9/autophoto-car.jpg,"Chevrolet Lanos – простое и элегантное решение для тех, кому нужен надежный автомобиль без излишеств, при этом удобный и функциональный. Это автомобиль, в котором есть все самое необходимое и нет ничего лишнего. С лета 2006 года начались поставки Lanos с новой фирменной решеткой радиатора."
http://www.autonet.ru/auto/ttx/chevrolet/lumina,Chevrolet Lumina 3.1,1994.0,седан,4.0,3136.0,162.0,http://www.autonet.ru/auto/ttx/chevrolet/lumina/267824,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/267824.png,http://img.autonet.ru/img/5190dbc4b03d9d0e48c5c609/autophoto-car.jpg,"Седан Lumina среднеразмерного, по американским стандартам, класса – один из наиболее популярных среди всего модельного ряда отделения Chevrolet."
http://www.autonet.ru/auto/ttx/chevrolet/malibu,Chevrolet Malibu 2.0,2014.0,седан,4.0,1998.0,259.0,http://www.autonet.ru/auto/ttx/chevrolet/malibu/301325,Chevrolet,http://www.autonet.ru/auto/ttx/itemttximg/301325.png,http://img.autonet.ru/img/53748f44793b891a1cbaeaf8/autophoto-car.jpg,"Chevrolet представляет среднеразмерный седан Malibu 2014 модельного года. Автомобилю обновили дизайн, усовершенствовали подвеску, незначительно изменили оформление интерьера и модернизировали 2-литровый турбомотор, увеличив крутящий момент. Базовым силовым агрегатом для седана стал новый 2,5-литровый двигатель.
Рестайлинг не изменил Шевроле Малибу до неузнаваемости. Передняя часть автомобиля получила новый бампер, фары, также уменьшилась в размере верхняя радиаторная решётка и, напротив, увеличилась нижняя, её дополнительно выделили хромированной окантовкой. Больше из внешних преобразований отметить нечего, значит, пора заглянуть в салон.
"
